acquiring_object_id,acquired_object_id,price_amount,AUD,CAD,EUR,GBP,JPY,SEK,USD,cash,cash_and_stock,stock,acquiring_time_since_founded
c:351,c:459,446863953.48837209304,0,0,0,0,0,0,1,0,0,0,[8490.]
c:246335,c:257956,5434,0,0,0,0,0,0,1,1,0,0,[8500.]
c:246335,c:258037,5000,0,0,0,0,0,0,1,1,0,0,[8506.]
c:17218,c:55715,43600000,0,0,0,0,0,0,1,0,0,0,[8510.]
c:15298,c:35835,212816227.27272727272,0,0,0,0,0,0,1,0,0,0,[8515.]
c:31067,c:26851,212816227.27272727272,0,0,0,0,0,0,1,0,0,0,[8521.]
c:4967,c:26950,25000000,0,0,0,0,0,0,1,0,0,0,[8522.]
c:246335,c:258051,1200,0,0,0,0,0,0,1,1,0,0,[8526.]
c:42408,c:48864,22000000,0,0,0,0,0,0,1,0,0,0,[8528.]
c:17218,c:17774,406149562.17813765182,0,0,0,0,0,0,1,0,0,0,[8529.]
c:212636,c:181601,446863953.48837209304,0,0,0,0,0,0,1,0,0,0,[8535.]
