acquiring_object_id,acquired_object_id,price_amount,AUD,CAD,EUR,GBP,JPY,SEK,USD,cash,cash_and_stock,stock,acquiring_time_since_founded
c:2537,c:771,170000000,0,0,0,0,0,0,1,0,0,0,[9740.]
c:5548,c:10604,640000000,0,0,0,0,0,0,1,0,0,0,[9759.]
c:33472,c:40826,85000000,0,0,0,0,0,0,1,0,0,0,[9775.]
c:3320,c:4375,695000000,0,0,0,0,0,0,1,0,0,0,[9778.]
c:5182,c:13781,35000000,0,0,0,0,0,0,1,1,0,0,[9792.]
c:4196,c:1613,105000000,0,0,0,0,0,0,1,0,0,0,[9798.]
c:35042,c:17459,4000000,0,0,0,0,0,0,1,0,1,0,[9801.]
c:5722,c:238110,50000000,0,0,0,0,0,0,1,0,0,0,[9801.]
c:29457,c:29465,50000000,0,0,0,0,0,0,1,0,0,0,[9804.]
c:1354,c:82,30000000,0,0,0,0,0,0,1,0,0,0,[9817.]
c:50999,c:53969,240000000,0,0,0,0,0,0,1,1,0,0,[9822.]
c:283,c:1336,1800000000,0,0,0,0,0,0,1,0,0,1,[9823.]
c:3848,c:52145,161500000,0,0,0,0,0,0,1,0,0,0,[9825.]
c:2602,c:8024,820000000,0,0,0,0,0,0,1,1,0,0,[9843.]
c:851,c:28904,15000000,0,0,0,0,0,0,1,0,0,0,[9851.]
c:64565,c:64567,415000000,0,0,0,0,0,0,1,1,0,0,[9851.]
c:39057,c:39059,17100000,0,0,0,0,0,0,1,0,1,0,[9861.]
c:246335,c:257950,213456,0,0,0,0,0,0,1,1,0,0,[9863.]
c:246335,c:257961,10000,0,0,0,0,0,0,1,1,0,0,[9865.]
c:246335,c:257969,25000,0,0,0,0,0,0,1,1,0,0,[9868.]
c:5182,c:29450,34000000,0,0,0,0,0,0,1,1,0,0,[9881.]
c:23339,c:260904,1160000,0,0,0,0,0,0,1,0,0,0,[9886.]
c:5722,c:25024,55000000,0,0,0,0,0,0,1,1,0,0,[9908.]
c:851,c:8523,30000000,0,0,0,0,0,0,1,0,0,0,[9910.]
c:102577,c:102572,8500000,0,0,0,0,0,0,1,0,1,0,[9914.]
c:246335,c:258054,2980,0,0,0,0,0,0,1,1,0,0,[9925.]
c:52574,c:52575,12850000,0,0,1,0,0,0,0,0,0,0,[9929.]
c:72249,c:23903,450000,0,0,0,0,0,0,1,0,0,0,[9948.]
c:4967,c:10915,130000000,0,0,0,0,0,0,1,0,0,0,[9954.]
c:23339,c:46080,315000000,0,0,0,0,0,0,1,1,0,0,[9961.]
c:2175,c:483,240000000,0,0,0,0,0,0,1,1,0,0,[9970.]
c:12185,c:33472,3700000000,0,0,0,0,0,0,1,0,0,1,[9981.]
c:9521,c:26912,5690000,0,0,0,0,0,0,1,0,0,0,[9983.]
c:2537,c:47752,91000000,0,0,0,0,0,0,1,1,0,0,[9992.]
c:221096,c:221117,8800000,0,0,0,0,0,0,1,0,0,0,[10015.]
c:1071,c:49782,6700000,0,0,0,0,0,0,1,1,0,0,[10026.]
c:228060,c:228066,5000000,0,0,0,0,0,0,1,0,0,0,[10030.]
c:3316,c:3315,800000000,0,0,0,0,0,0,1,1,0,0,[10041.]
c:23489,c:26441,48140000,0,0,0,0,0,0,1,0,0,0,[10051.]
c:14721,c:28257,39550000,0,0,0,0,0,0,1,1,0,0,[10051.]
c:15850,c:20972,600000000,0,0,0,0,0,0,1,0,0,0,[10094.]
c:323,c:17334,144000000,0,0,0,0,0,0,1,0,0,0,[10096.]
c:283,c:5398,240000000,0,0,0,0,0,0,1,1,0,0,[10101.]
c:32632,c:32630,20230000,0,0,0,0,0,0,1,0,0,0,[10114.]
c:966,c:50706,175000000,0,0,0,0,0,0,1,0,0,0,[10122.]
c:1071,c:2889,28000000,0,0,0,0,0,0,1,0,0,1,[10127.]
c:1071,c:57804,27000000,0,0,0,0,0,0,1,0,0,0,[10127.]
c:988,c:551,380000000,0,0,0,0,0,0,1,1,0,0,[10128.]
c:17655,c:17656,255000000,0,0,0,0,0,0,1,0,1,0,[10143.]
c:23241,c:23241,160000000,0,0,0,0,0,0,1,0,1,0,[10148.]
c:28,c:58731,99000000,0,0,0,0,0,0,1,1,0,0,[10154.]
c:2989,c:7521,30000000,0,0,0,0,0,0,1,1,0,0,[10166.]
c:851,c:3213,400000000,0,0,0,0,0,0,1,0,1,0,[10174.]
c:35663,c:35664,11500000,0,0,0,0,0,0,1,0,1,0,[10177.]
c:35663,c:35663,11500000,0,0,0,0,0,0,1,1,0,0,[10177.]
c:228060,c:211500,26000000,0,0,0,0,0,0,1,0,0,0,[10185.]
c:64403,c:44893,4000000,0,0,0,0,0,0,1,0,0,0,[10212.]
c:5182,c:37961,25000000,0,0,0,0,0,0,1,1,0,0,[10212.]
c:35243,c:26777,67500000,0,0,0,1,0,0,0,0,0,0,[10218.]
c:14111,c:4804,720000000,0,0,0,0,0,0,1,0,0,0,[10218.]
c:11,c:10,20000000,0,0,0,0,0,0,1,0,0,0,[10225.]
c:2456,c:34224,170000000,0,0,0,0,0,0,1,1,0,0,[10227.]
c:25380,c:199137,100000000,0,0,0,0,0,0,1,1,0,0,[10265.]
c:12011,c:17332,90000000,0,0,0,0,0,0,1,0,0,1,[10272.]
c:28,c:150422,271000000,0,0,0,0,0,0,1,0,0,0,[10281.]
c:52578,c:52579,12500000,0,0,1,0,0,0,0,0,0,0,[10287.]
c:31181,c:31180,9710000,0,0,0,0,0,0,1,0,0,0,[10298.]
c:351,c:77,405000000,0,0,0,0,0,0,1,0,1,0,[10302.]
c:3320,c:848,1280000000,0,0,0,0,0,0,1,1,0,0,[10304.]
c:31960,c:31959,350720000,0,0,0,0,0,0,1,0,0,0,[10342.]
c:3320,c:3962,70000000,0,0,0,0,0,0,1,1,0,0,[10345.]
c:3320,c:4143,300000000,0,0,0,0,0,0,1,1,0,0,[10345.]
c:1242,c:12692,337000000,0,0,0,0,0,0,1,0,0,0,[10400.]
c:2602,c:15142,2400000000,0,0,0,0,0,0,1,0,0,0,[10410.]
c:1242,c:12691,96000000,0,0,0,0,0,0,1,1,0,0,[10428.]
c:52578,c:18121,475000000,0,0,0,0,0,0,1,1,0,0,[10433.]
c:9521,c:30980,13000000,0,0,0,0,0,0,1,0,0,0,[10457.]
c:23339,c:33874,10500000000,0,0,0,0,0,0,1,0,0,0,[10463.]
c:851,c:17191,20000000,0,0,0,0,0,0,1,1,0,0,[10500.]
c:264142,c:268825,20000000,0,0,0,0,0,0,1,0,0,0,[10500.]
c:966,c:762,76000000,0,0,0,0,0,0,1,0,0,0,[10500.]
c:9521,c:59774,2500000,0,0,0,0,0,0,1,0,0,0,[10514.]
c:2989,c:35511,405000000,0,0,0,0,0,0,1,1,0,0,[10540.]
c:28,c:49332,125000000,0,0,0,0,0,0,1,0,0,0,[10546.]
c:28,c:1731,1200000000,0,0,0,0,0,0,1,0,0,0,[10551.]
c:283,c:13204,120000000,0,0,0,0,0,0,1,1,0,0,[10562.]
c:283827,c:6616,105000000,0,0,0,0,0,0,1,0,1,0,[10563.]
c:285968,c:285969,2500000000,0,0,0,0,0,0,1,1,0,0,[10571.]
c:2175,c:29477,90000000,0,0,0,0,0,0,1,1,0,0,[10571.]
c:283,c:5306,400000000,0,0,0,0,0,0,1,0,0,0,[10591.]
c:200926,c:262308,152000000,0,0,0,0,0,0,1,0,1,0,[10606.]
c:28,c:52365,475000000,0,0,0,0,0,0,1,1,0,0,[10615.]
c:2680,c:4822,5850000000,0,0,0,0,0,0,1,0,0,1,[10622.]
c:5182,c:68993,39000000,0,0,0,0,0,0,1,1,0,0,[10639.]
c:153168,c:153166,500000,0,0,0,0,0,0,1,0,1,0,[10641.]
c:5182,c:40745,36000000,0,0,0,0,0,0,1,1,0,0,[10651.]
c:3649,c:3648,25000000,0,0,0,0,0,0,1,0,0,0,[10652.]
c:9521,c:44172,50000000,0,0,0,0,0,0,1,0,1,0,[10668.]
c:28,c:29361,310000000,0,0,0,0,0,0,1,0,0,0,[10685.]
c:966,c:4270,213000000,0,0,0,0,0,0,1,0,0,0,[10690.]
c:5471,c:156273,1700000000,0,0,0,0,0,0,1,0,0,0,[10705.]
c:25684,c:25683,167000000,0,0,0,0,0,0,1,0,0,0,[10706.]
c:1071,c:156494,100000000,0,0,0,0,0,0,1,0,0,0,[10707.]
c:2537,c:44504,423500000,0,0,0,0,0,0,1,1,0,0,[10709.]
c:3649,c:26943,18760000,0,0,0,0,0,0,1,0,0,0,[10714.]
c:28,c:78759,107000000,0,0,0,0,0,0,1,1,0,0,[10741.]
c:25681,c:25676,100830000,0,0,0,0,0,0,1,0,0,0,[10744.]
c:6764,c:2450,162000000,0,0,0,0,0,0,1,0,0,0,[10750.]
c:28,c:45428,180000000,0,0,0,0,0,0,1,0,0,0,[10763.]
c:6764,c:50398,5500000,0,0,1,0,0,0,0,0,0,0,[10764.]
c:26886,c:26885,1200000,0,0,0,0,0,0,1,0,0,0,[10766.]
c:3320,c:3610,410000000,0,0,0,0,0,0,1,1,0,0,[10783.]
c:851,c:26158,1300000000,0,0,0,0,0,0,1,0,1,0,[10784.]
c:5722,c:16181,25000000,0,0,0,0,0,0,1,1,0,0,[10795.]
c:102577,c:258979,6000000,0,0,0,1,0,0,0,1,0,0,[10795.]
c:214259,c:240481,18000000,0,0,0,0,0,0,1,0,0,0,[10796.]
c:3649,c:28418,16050000,0,0,0,0,0,0,1,0,0,0,[10796.]
c:28,c:19066,2700000000,0,0,0,0,0,0,1,0,0,0,[10796.]
c:5548,c:245179,4400000000,0,0,0,0,0,0,1,0,0,0,[10809.]
c:32951,c:55354,9000000,0,0,0,0,0,0,1,0,0,0,[10835.]
c:32951,c:32950,18000000,0,0,0,0,0,0,1,0,0,1,[10843.]
c:28,c:147164,415000000,0,0,0,0,0,0,1,1,0,0,[10846.]
c:14098,c:29451,45000000,0,0,0,0,0,0,1,0,0,0,[10909.]
c:32951,c:40829,485000000,0,0,0,0,0,0,1,0,0,0,[10912.]
c:62198,c:14098,2200000000,0,0,0,0,0,0,1,1,0,0,[10917.]
c:5548,c:17640,1800000000,0,0,0,0,0,0,1,0,0,0,[10922.]
c:37093,c:33685,640000000,0,0,0,0,0,0,1,0,1,0,[10933.]
c:2680,c:16286,495000000,0,0,0,0,0,0,1,0,0,1,[10957.]
c:3320,c:19971,115000000,0,0,0,0,0,0,1,0,0,0,[10972.]
c:27133,c:27132,30000000,0,0,0,0,0,0,1,0,0,0,[11008.]
c:12011,c:17633,2000000,0,0,0,0,0,0,1,0,0,0,[11011.]
c:23079,c:23078,10000000,0,0,0,0,0,0,1,1,0,0,[11015.]
c:50985,c:26564,53000000,0,0,0,0,0,0,1,0,0,0,[11074.]
c:6809,c:26489,124400000,0,0,0,0,0,0,1,0,0,0,[11077.]
c:50997,c:39411,35000000,0,0,0,0,0,0,1,0,0,0,[11090.]
c:5471,c:230694,10100000000,0,0,0,0,0,0,1,0,0,0,[11132.]
c:37093,c:50691,2900000000,0,0,0,0,0,0,1,0,0,0,[11138.]
c:2508,c:36605,32000000,0,0,0,0,0,0,1,1,0,0,[11139.]
c:6809,c:28656,8100000,0,0,0,0,0,0,1,0,0,0,[11139.]
c:966,c:8044,2100000000,0,0,0,0,0,0,1,1,0,0,[11146.]
c:5182,c:68605,60000000,0,0,0,0,0,0,1,0,0,0,[11155.]
c:283,c:28333,600000000,0,0,0,0,0,0,1,0,0,0,[11166.]
c:8091,c:86083,990000000,0,0,0,0,0,0,1,1,0,0,[11193.]
c:259508,c:259501,2500000,0,0,0,0,0,0,1,0,0,0,[11197.]
c:966,c:2647,150000000,0,0,0,0,0,0,1,0,0,0,[11202.]
c:6277,c:36798,64000000,0,0,0,0,0,0,1,1,0,0,[11224.]
c:275136,c:275137,56400000,0,0,0,0,0,0,1,0,1,0,[11239.]
c:30503,c:34222,1500000,0,0,0,0,0,0,1,1,0,0,[11245.]
c:6277,c:39199,56000000,0,0,0,0,0,0,1,1,0,0,[11259.]
c:32951,c:141917,820000000,0,0,0,0,0,0,1,0,0,0,[11275.]
c:396,c:62883,360000000,0,0,0,0,0,0,1,1,0,0,[11283.]
c:36665,c:36666,23500000,0,0,0,0,0,0,1,0,1,0,[11285.]
c:39670,c:39673,130000000,0,0,0,0,0,0,1,0,0,0,[11334.]
c:2680,c:2703,8500000000,0,0,0,0,0,0,1,0,0,0,[11337.]
c:69301,c:69300,50000000,0,0,0,0,0,0,1,1,0,0,[11413.]
c:25684,c:73144,204000000,0,0,0,0,0,0,1,0,0,0,[11418.]
c:2175,c:36393,30000000,0,0,0,0,0,0,1,1,0,0,[11443.]
c:6764,c:26438,40000000,0,0,0,0,0,0,1,0,0,0,[11490.]
c:34589,c:222658,10000000,0,0,0,0,0,0,1,0,0,0,[11519.]
c:3320,c:63053,0,0,0,0,0,0,0,1,0,0,0,[11521.]
c:256780,c:256779,7000000,0,0,0,0,0,0,1,1,0,0,[11535.]
c:71,c:55215,500000000,0,0,0,0,0,0,1,1,0,0,[11600.]
c:22697,c:13010,710000000,0,0,0,0,0,0,1,0,0,0,[11611.]
c:52578,c:223610,310000000,0,0,0,0,0,0,1,1,0,0,[11618.]
c:5722,c:26685,400000000,0,0,0,0,0,0,1,1,0,0,[11621.]
c:2680,c:29469,150000000,0,0,0,0,0,0,1,0,0,0,[11624.]
c:966,c:48268,2250000000,0,0,0,0,0,0,1,0,1,0,[11641.]
c:25106,c:4849,525000000,0,0,0,0,0,0,1,0,0,0,[11678.]
c:185,c:1806,265000000,0,0,0,0,0,0,1,1,0,0,[11688.]
c:1654,c:5661,278000000,0,0,0,0,0,0,1,1,0,0,[11710.]
c:37093,c:81826,925000000,0,0,0,0,0,0,1,1,0,0,[11713.]
c:1242,c:5695,200000000,0,0,0,0,0,0,1,0,0,0,[11715.]
c:16612,c:36935,1270000000,0,0,0,0,0,0,1,0,0,0,[11727.]
c:1242,c:11893,75000000,0,0,0,0,0,0,1,0,0,0,[11732.]
c:1242,c:12584,70000000,0,0,0,0,0,0,1,0,0,0,[11732.]
c:25106,c:5585,263000000,0,0,0,0,0,0,1,0,0,0,[11749.]
c:31260,c:31259,1802940000,0,0,0,0,0,0,1,0,0,0,[11785.]
c:2680,c:479,7400000000,0,0,0,0,0,0,1,1,0,0,[11797.]
c:25248,c:50930,180000000,0,0,0,0,0,0,1,0,0,0,[11821.]
c:6764,c:218381,205000000,0,0,0,0,0,0,1,0,0,0,[11836.]
c:17391,c:49404,283140000,0,0,0,0,0,0,1,0,0,0,[11845.]
c:46270,c:228058,104000000,0,0,0,0,0,0,1,0,0,0,[11856.]
c:9952,c:26469,73300000,0,0,0,0,0,0,1,0,0,0,[11857.]
c:28385,c:28860,1400000,0,0,0,0,0,0,1,0,0,0,[11873.]
c:33565,c:27779,345000000,0,0,0,0,0,0,1,0,0,0,[11884.]
c:28385,c:28384,23870000,0,0,0,0,0,0,1,0,0,0,[11900.]
c:31352,c:31351,23140000,0,0,0,0,0,0,1,0,0,0,[11905.]
c:25248,c:26415,268000000,0,0,0,0,0,0,1,0,0,1,[11964.]
c:185,c:33903,123000000,0,0,0,0,0,0,1,0,0,0,[11984.]
c:31839,c:31840,332500000,0,0,0,0,0,0,1,1,0,0,[12007.]
c:1242,c:23209,800000000,0,0,0,0,0,0,1,0,0,0,[12032.]
c:9952,c:29335,9700000,0,0,0,0,0,0,1,0,0,0,[12058.]
c:71,c:55212,748000000,0,0,0,0,0,0,1,0,0,0,[12068.]
c:1242,c:3218,6400000000,0,0,0,0,0,0,1,1,0,0,[12097.]
c:2680,c:25790,685000000,0,0,0,0,0,0,1,1,0,0,[12162.]
c:9952,c:8323,75000000,0,0,0,0,0,0,1,1,0,0,[12179.]
c:1242,c:1722,50000000,0,0,0,0,0,0,1,1,0,0,[12235.]
c:14334,c:83296,79000000,0,0,0,0,0,0,1,0,0,0,[12259.]
c:25437,c:25438,107000000,0,0,0,0,0,0,1,0,0,1,[12270.]
c:32496,c:32495,16340000,0,0,0,0,0,0,1,0,0,0,[12291.]
c:1654,c:18,80000000,0,0,0,0,0,0,1,0,1,0,[12301.]
c:285964,c:13710,57500000,0,0,0,1,0,0,0,0,1,0,[12309.]
c:25684,c:264932,60000000,0,0,0,0,0,0,1,0,0,0,[12312.]
c:28385,c:32939,9500000,0,0,0,0,0,0,1,1,0,0,[12326.]
c:2175,c:38338,324000000,0,0,0,0,0,0,1,0,0,0,[12327.]
c:1654,c:637,275000000,0,0,0,0,0,0,1,0,0,0,[12332.]
c:1242,c:2505,1200000000,0,0,0,0,0,0,1,0,0,0,[12332.]
c:1242,c:2372,500000000,0,0,0,0,0,0,1,1,0,0,[12366.]
c:25,c:592,64000000,0,0,0,0,0,0,1,1,0,0,[12388.]
c:2680,c:1878,1000000000,0,0,0,0,0,0,1,0,0,0,[12422.]
c:1242,c:128,115000000,0,0,0,0,0,0,1,0,0,0,[12432.]
c:1654,c:41876,121000000,0,0,0,0,0,0,1,0,0,0,[12444.]
c:1242,c:30,100000000,0,0,0,0,0,0,1,1,0,0,[12507.]
c:32496,c:45514,78250000,0,0,0,0,0,0,1,0,0,0,[12517.]
c:1242,c:8260,35000000,0,0,0,0,0,0,1,1,0,0,[12520.]
c:1242,c:7198,486000000,0,0,0,0,0,0,1,0,0,0,[12566.]
c:966,c:179507,200000000,0,0,0,0,0,0,1,0,0,0,[12588.]
c:1654,c:398,29000000,0,0,0,0,0,0,1,0,0,0,[12590.]
c:25020,c:169548,335000000,0,0,0,0,0,0,1,0,0,0,[12657.]
c:32496,c:59849,6500000,0,0,0,0,0,0,1,0,0,0,[12713.]
c:2680,c:20442,1500000000,0,0,0,0,0,0,1,0,1,0,[12714.]
c:39054,c:39055,550000,0,0,0,0,0,0,1,0,0,0,[12746.]
c:39365,c:39366,160000000,0,0,0,0,0,0,1,1,0,0,[12790.]
c:2680,c:5097,1900000000,0,0,0,0,0,0,1,0,0,0,[12822.]
c:24852,c:43868,100000000,0,0,0,0,0,0,1,0,0,0,[12828.]
c:25,c:655,102000000,0,0,0,0,0,0,1,1,0,0,[12874.]
c:2680,c:1234,300000000,0,0,0,0,0,0,1,0,0,0,[12926.]
c:229355,c:229357,60000000,0,0,0,0,0,0,1,0,0,0,[12946.]
c:16612,c:163296,2000000000,0,0,0,0,0,0,1,0,0,0,[12995.]
c:72938,c:168528,732000000,0,0,0,0,0,0,1,0,0,0,[13012.]
c:1654,c:42145,450000000,0,0,0,0,0,0,1,0,0,0,[13039.]
c:26050,c:9382,200000000,0,0,0,0,0,0,1,1,0,0,[13040.]
c:39365,c:45762,70000000,0,0,0,0,0,0,1,0,0,0,[13137.]
c:2680,c:1070,871000000,0,0,0,0,0,0,1,0,0,0,[13137.]
c:31839,c:41887,277000000,0,0,0,0,0,0,1,0,0,0,[13190.]
c:26050,c:20847,350000000,0,0,0,0,0,0,1,0,0,0,[13217.]
c:1654,c:26999,356000000,0,0,0,0,0,0,1,0,0,0,[13266.]
c:1242,c:2676,25000000,0,0,0,0,0,0,1,1,0,0,[13280.]
c:72938,c:227437,1500000000,0,0,1,0,0,0,0,0,0,0,[13316.]
c:166632,c:218760,1300000000,0,0,0,0,0,0,1,0,0,0,[13335.]
c:72938,c:239875,666000000,0,0,0,0,0,0,1,0,0,0,[13348.]
c:244078,c:42945,1140000000,0,0,0,0,0,0,1,0,0,0,[13361.]
c:6651,c:18077,295000000,0,0,0,0,0,0,1,1,0,0,[13431.]
c:2680,c:65979,400000000,0,0,0,0,0,0,1,0,0,0,[13445.]
c:180632,c:59099,49000000,0,0,0,0,0,0,1,1,0,0,[13503.]
c:1654,c:76916,20000000,0,0,0,0,0,0,1,0,1,0,[13506.]
c:29472,c:29473,60060000,0,0,0,0,0,0,1,0,0,0,[13531.]
c:1242,c:62,8500000000,0,0,0,0,0,0,1,1,0,0,[13550.]
c:1654,c:5032,345000000,0,0,0,0,0,0,1,0,0,0,[13622.]
c:10119,c:12404,649000000,0,0,0,0,0,0,1,1,0,0,[13651.]
c:17862,c:49771,1360000000,0,0,0,0,0,0,1,0,0,0,[13678.]
c:26050,c:43700,330000000,0,0,0,0,0,0,1,1,0,0,[13693.]
c:1654,c:55476,50000000,0,0,0,0,0,0,1,0,0,0,[13700.]
c:12394,c:28482,60000000,0,0,0,0,0,0,1,0,0,0,[13704.]
c:3245,c:30628,100000000,0,0,0,0,0,0,1,0,0,0,[13718.]
c:31260,c:243225,485000000,0,0,0,0,0,0,1,0,0,0,[13725.]
c:1654,c:23588,200000000,0,0,0,0,0,0,1,0,0,0,[13759.]
c:26894,c:26893,3510000,0,0,0,0,0,0,1,0,0,0,[13764.]
c:15016,c:263552,16000000,0,0,0,0,0,0,1,1,0,0,[13768.]
c:277018,c:276603,5700000000,0,0,0,0,0,0,1,0,1,0,[13823.]
c:180632,c:266738,109000000,0,0,0,0,0,0,1,0,0,0,[13890.]
c:1242,c:10176,1200000000,0,0,0,0,0,0,1,1,0,0,[13962.]
c:3245,c:15862,5800000000,0,0,0,0,0,0,1,1,0,0,[14011.]
c:6651,c:9373,256000000,0,0,0,0,0,0,1,1,0,0,[14065.]
c:26894,c:32531,990000,0,0,0,0,0,0,1,0,0,0,[14074.]
c:38903,c:38904,46800000,0,0,0,0,0,0,1,0,1,0,[14242.]
c:26050,c:25782,155000000,0,0,0,0,0,0,1,0,0,0,[14374.]
c:10166,c:28679,3600000,0,0,0,0,0,0,1,0,0,0,[14502.]
c:40591,c:63461,110000000,0,0,0,0,0,0,1,1,0,0,[14585.]
c:64013,c:30873,115000000,0,0,0,0,0,0,1,0,0,0,[14588.]
c:3245,c:1790,3400000000,0,0,0,0,0,0,1,0,0,0,[14662.]
c:6841,c:9775,150000000,0,0,0,0,0,0,1,0,0,0,[14680.]
c:3245,c:4823,4300000000,0,0,0,0,0,0,1,0,0,0,[14752.]
c:38420,c:47936,20000000,0,0,0,0,0,0,1,0,0,0,[14777.]
c:30504,c:32528,9000000,0,0,0,0,0,0,1,0,0,0,[14804.]
c:239060,c:239069,97500000,0,0,0,0,0,0,1,0,0,0,[14809.]
c:32418,c:32417,20000000,0,0,0,0,0,0,1,1,0,0,[14874.]
c:71,c:28655,8000000,0,0,0,0,0,0,1,0,0,0,[14898.]
c:10309,c:161195,2477800,0,0,0,0,0,0,1,1,0,0,[15045.]
c:40591,c:39653,348600000,0,0,0,0,0,0,1,0,0,0,[15057.]
c:26934,c:26933,18000000,0,0,0,0,0,0,1,0,0,1,[15108.]
c:49256,c:80764,310000000,0,0,0,0,0,0,1,1,0,0,[15155.]
c:30528,c:30527,125000000,0,0,0,0,0,0,1,0,0,0,[15164.]
c:71,c:24091,884000000,0,0,0,0,0,0,1,0,0,1,[15173.]
c:270350,c:277914,270000000,0,0,0,0,0,0,1,0,0,0,[15287.]
c:36321,c:36320,13000000,0,0,0,0,0,0,1,0,0,0,[15302.]
c:26071,c:39691,242000000,0,0,0,0,0,0,1,0,0,0,[15330.]
c:27246,c:27245,15040000,0,0,0,0,0,0,1,0,0,0,[15332.]
c:26500,c:26501,170000000,0,0,0,0,0,0,1,1,0,0,[15501.]
c:71,c:14236,7680000000,0,0,0,0,0,0,1,1,0,0,[15571.]
c:26059,c:28670,11030000,0,0,0,0,0,0,1,0,0,0,[15583.]
c:71,c:26471,1400000000,0,0,0,0,0,0,1,0,0,0,[15583.]
c:26071,c:4281,60000000,0,0,0,0,0,0,1,1,0,0,[15613.]
c:32418,c:33792,172000000,0,0,0,0,0,0,1,1,0,0,[15623.]
c:71,c:13777,25000000,0,0,0,0,0,0,1,1,0,0,[15659.]
c:26071,c:65991,75000000,0,0,0,0,0,0,1,1,0,0,[15666.]
c:7945,c:33986,334000000,0,0,0,0,0,0,1,0,1,0,[15787.]
c:26059,c:26809,1600000,0,0,0,0,0,0,1,0,0,0,[15803.]
c:22518,c:15829,685000000,0,0,0,0,0,0,1,0,0,0,[15957.]
c:10309,c:161194,4100000,0,0,1,0,0,0,0,1,0,0,[15993.]
c:28897,c:28896,10180000,0,0,0,0,0,0,1,0,0,0,[16037.]
c:4175,c:7182,200000000,0,0,0,0,0,0,1,1,0,0,[16171.]
c:71,c:45106,31000000,0,0,0,0,0,0,1,1,0,0,[16178.]
c:5394,c:6746,30000000,0,0,0,0,0,0,1,0,0,0,[16212.]
c:5394,c:22100,347000000,0,0,0,0,0,0,1,0,0,0,[16249.]
c:69538,c:38396,40000000,0,0,0,1,0,0,0,0,0,0,[16254.]
c:30595,c:30596,34000000,0,0,0,0,0,0,1,1,0,0,[16271.]
c:230880,c:285385,3500000000,0,0,0,0,0,0,1,0,1,0,[16413.]
c:68232,c:14608,120000000,0,0,0,0,0,0,1,0,0,0,[16467.]
c:71,c:43050,80000000,0,0,0,1,0,0,0,0,0,0,[16554.]
c:26901,c:26900,2000000,0,0,0,0,0,0,1,0,0,0,[16558.]
c:4175,c:27,150000000,0,0,0,0,0,0,1,0,0,0,[16570.]
c:573,c:574,1008000000,0,0,0,0,0,0,1,1,0,0,[16618.]
c:71,c:47412,40000000,0,0,0,0,0,0,1,0,0,0,[16633.]
c:4175,c:9322,125000000,0,0,0,0,0,0,1,1,0,0,[16653.]
c:71,c:47286,26000000,0,0,0,0,0,0,1,0,0,0,[16692.]
c:30576,c:30575,445000000,0,0,0,0,0,0,1,0,0,0,[16694.]
c:71,c:16276,20000000,0,0,0,0,0,0,1,0,0,0,[16709.]
c:4175,c:15451,5000000,0,0,0,0,0,0,1,1,0,0,[16716.]
c:48350,c:280347,301000000,0,0,0,0,0,0,1,0,0,0,[16758.]
c:33087,c:33086,3340000,0,0,0,0,0,0,1,0,0,0,[16993.]
c:267403,c:267405,14000000,0,0,0,0,0,0,1,0,0,0,[17434.]
c:29025,c:335,100000000,0,0,0,0,0,0,1,1,0,0,[17584.]
c:30060,c:28342,183500000,0,0,0,0,0,0,1,0,0,1,[17715.]
c:30574,c:30573,361180000,0,0,0,0,0,0,1,0,0,0,[17776.]
c:29025,c:1600,300000000,0,0,0,0,0,0,1,1,0,0,[18004.]
c:32944,c:32948,33000000,0,0,0,0,0,0,1,0,0,0,[18107.]
c:30969,c:30970,16300000,0,0,0,0,0,0,1,1,0,0,[18128.]
c:261912,c:261911,886000000,0,0,0,0,0,0,1,1,0,0,[18145.]
c:30060,c:30059,3000000,0,0,0,0,0,0,1,0,0,0,[18145.]
c:32944,c:32957,73400000,0,0,0,0,0,0,1,0,1,0,[18170.]
c:36087,c:26687,180000000,0,0,0,0,0,0,1,1,0,0,[18220.]
c:31915,c:37956,58000000,0,0,0,0,0,0,1,1,0,0,[18245.]
c:28787,c:40213,2000000000,0,0,0,0,0,0,1,0,1,0,[18280.]
c:27151,c:27149,23700000,0,0,0,0,0,0,1,0,0,0,[18293.]
c:32944,c:47363,318000000,0,0,0,0,0,0,1,0,0,0,[18385.]
c:25526,c:21572,70000000,0,0,1,0,0,0,0,1,0,0,[18450.]
c:30060,c:32628,59000000,0,0,0,0,0,0,1,0,0,0,[18523.]
c:49909,c:65117,341000000,0,1,0,0,0,0,0,0,0,1,[18618.]
c:30060,c:50992,40000000,0,0,0,0,0,0,1,0,0,0,[18752.]
c:30574,c:17986,580000000,0,0,0,0,0,0,1,0,0,0,[18884.]
c:30060,c:60712,95000000,0,0,0,0,0,0,1,0,0,0,[18933.]
c:31915,c:51890,325000000,0,0,0,0,0,0,1,1,0,0,[18952.]
c:17066,c:26388,2000000000,0,0,0,0,0,0,1,1,0,0,[19103.]
c:25757,c:34969,15000000,0,0,0,0,0,0,1,0,0,0,[19388.]
c:17066,c:971,190000000,0,0,0,0,0,0,1,1,0,0,[19397.]
c:30060,c:152682,46000000,0,0,0,0,0,0,1,0,0,0,[19439.]
c:32944,c:61032,8700000000,0,0,0,0,0,0,1,1,0,0,[19506.]
c:17066,c:44324,110000000,0,0,0,0,0,0,1,1,0,0,[19517.]
